raceId,driverId,lap_num,year,date,driverRef,constructorId,constructorRef,constructor_pretty
201,57,24,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,25,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,28,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,29,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,30,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,31,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,32,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,33,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,34,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,35,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,36,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,37,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,38,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,39,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,40,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,41,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,42,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,43,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,44,1998,1998-08-02,hakkinen,1,mclaren,McLaren
201,57,45,1998,1998-08-02,hakkinen,1,mclaren,McLaren
202,30,47,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,48,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,49,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,50,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,51,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,52,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,53,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,54,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,55,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,56,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,57,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,58,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,59,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,60,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,61,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,62,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,63,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,64,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,65,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,66,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,67,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,68,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,69,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,70,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,71,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,72,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,73,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,74,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,75,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,76,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,30,77,1998,1998-08-16,michael_schumacher,6,ferrari,Ferrari
202,57,1,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,2,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,3,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,4,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,5,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,6,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,7,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,8,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,9,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,10,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,11,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,12,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,13,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,14,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,15,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,16,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,17,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,18,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,19,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,20,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,21,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,22,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,23,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,24,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,25,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,26,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,27,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,28,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,29,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,30,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,31,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,32,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,33,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,34,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,35,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,36,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,37,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,38,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,39,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,40,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,41,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,42,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,43,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,44,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,45,1998,1998-08-16,hakkinen,1,mclaren,McLaren
202,57,46,1998,1998-08-16,hakkinen,1,mclaren,McLaren
203,30,8,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,9,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,10,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,11,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,12,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,13,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,14,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,15,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,16,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,17,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,18,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,19,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,20,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,21,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,22,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,23,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,24,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,30,25,1998,1998-08-30,michael_schumacher,6,ferrari,Ferrari
203,71,1,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,2,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,3,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,4,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,5,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,6,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,7,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,26,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,27,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,28,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,29,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,30,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,31,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,32,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,33,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,34,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,35,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,36,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,37,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,38,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,39,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,40,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,41,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,42,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,43,1998,1998-08-30,damon_hill,17,jordan,NA
203,71,44,1998,1998-08-30,damon_hill,17,jordan,NA
204,30,17,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,18,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,19,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,20,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,21,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,22,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,23,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,24,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,25,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,26,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,27,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,28,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,29,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,30,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,31,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,35,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,36,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,37,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,38,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,39,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,40,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,41,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,42,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,43,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,44,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,45,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,46,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,47,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,48,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,49,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,50,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,51,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,52,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,30,53,1998,1998-09-13,michael_schumacher,6,ferrari,Ferrari
204,14,8,1998,1998-09-13,coulthard,1,mclaren,McLaren
204,14,9,1998,1998-09-13,coulthard,1,mclaren,McLaren
204,14,10,1998,1998-09-13,coulthard,1,mclaren,McLaren
204,14,11,1998,1998-09-13,coulthard,1,mclaren,McLaren
204,14,12,1998,1998-09-13,coulthard,1,mclaren,McLaren
204,14,13,1998,1998-09-13,coulthard,1,mclaren,McLaren
204,14,14,1998,1998-09-13,coulthard,1,mclaren,McLaren
204,14,15,1998,1998-09-13,coulthard,1,mclaren,McLaren
204,14,16,1998,1998-09-13,coulthard,1,mclaren,McLaren
204,57,1,1998,1998-09-13,hakkinen,1,mclaren,McLaren
204,57,2,1998,1998-09-13,hakkinen,1,mclaren,McLaren
204,57,3,1998,1998-09-13,hakkinen,1,mclaren,McLaren
204,57,4,1998,1998-09-13,hakkinen,1,mclaren,McLaren
204,57,5,1998,1998-09-13,hakkinen,1,mclaren,McLaren
204,57,6,1998,1998-09-13,hakkinen,1,mclaren,McLaren
204,57,7,1998,1998-09-13,hakkinen,1,mclaren,McLaren
204,57,32,1998,1998-09-13,hakkinen,1,mclaren,McLaren
204,57,33,1998,1998-09-13,hakkinen,1,mclaren,McLaren
204,57,34,1998,1998-09-13,hakkinen,1,mclaren,McLaren
205,30,1,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,2,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,3,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,4,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,5,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,6,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,7,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,8,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,9,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,10,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,11,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,12,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,13,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,14,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,15,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,16,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,17,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,18,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,19,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,20,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,21,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,22,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,23,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,30,24,1998,1998-09-27,michael_schumacher,6,ferrari,Ferrari
205,57,25,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,26,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,27,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,28,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,29,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,30,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,31,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,32,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,33,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,34,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,35,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,36,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,37,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,38,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,39,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,40,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,41,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,42,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,43,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,44,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,45,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,46,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,47,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,48,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,49,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,50,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,51,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,52,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,53,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,54,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,55,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,56,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,57,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,58,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,59,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,60,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,61,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,62,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,63,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,64,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,65,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,66,1998,1998-09-27,hakkinen,1,mclaren,McLaren
205,57,67,1998,1998-09-27,hakkinen,1,mclaren,McLaren
206,57,1,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,2,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,3,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,4,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,5,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,6,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,7,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,8,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,9,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,10,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,11,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,12,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,13,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,14,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,15,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,16,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,17,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,18,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,19,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,20,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,21,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,22,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,23,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,24,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,25,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,26,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,27,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,28,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,29,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,30,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,31,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,32,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,33,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,34,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,35,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,36,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,37,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,38,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,39,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,40,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,41,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,42,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,43,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,44,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,45,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,46,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,47,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,48,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,49,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,50,1998,1998-11-01,hakkinen,1,mclaren,McLaren
206,57,51,1998,1998-11-01,hakkinen,1,mclaren,McLaren
175,57,1,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,2,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,3,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,4,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,5,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,6,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,7,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,8,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,9,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,10,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,11,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,12,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,13,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,14,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,15,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,16,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,57,17,1999,1999-03-07,hakkinen,1,mclaren,McLaren
175,56,18,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,19,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,20,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,21,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,22,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,23,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,24,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,25,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,26,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,27,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,28,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,29,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,30,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,31,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,32,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,33,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,34,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,35,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,36,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,37,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,38,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,39,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,40,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,41,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,42,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,43,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,44,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,45,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,46,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,47,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,48,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,49,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,50,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,51,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,52,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,53,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,54,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,55,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,56,1999,1999-03-07,irvine,6,ferrari,Ferrari
175,56,57,1999,1999-03-07,irvine,6,ferrari,Ferrari
176,57,1,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,2,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,3,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,38,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,39,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,40,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,41,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,42,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,43,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,44,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,45,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,46,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,47,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,48,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,49,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,50,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,51,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,52,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,53,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,54,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,55,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,56,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,57,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,58,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,59,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,60,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,61,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,62,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,63,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,64,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,65,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,66,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,67,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,68,1999,1999-04-11,hakkinen,1,mclaren,McLaren
176,57,69,1999,1999-04-11,hakkinen,1,mclaren,McLaren
